"codigo";"nome";"codigo_materia";"ano_materia";"tipo_materia";"partido"
"3399";"Demóstenes Torres";"77773";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77196";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77760";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77576";"2006";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"47884";"2001";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"77773";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77774";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"75610";"2005";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"77775";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77776";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77768";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77771";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"77664";"2006";"PET";"S/Partido"
"3399";"Demóstenes Torres";"48554";"2001";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"77097";"2006";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"77096";"2006";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"77095";"2006";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"77042";"2006";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"57601";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"62323";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73008";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"77019";"2006";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"76737";"2006";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"75981";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"47915";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"48266";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"76146";"2005";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"74009";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"76142";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"76007";"2005";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"51188";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"71939";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"75310";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"75038";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"40375";"1999";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"73100";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"75007";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"70081";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"73010";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"74590";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"74156";"2005";"MSF";"S/Partido"
"3399";"Demóstenes Torres";"58925";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"73773";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"73865";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"72998";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"42393";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"1509";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"40908";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"73487";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"73612";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"72977";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"72782";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"72781";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"72780";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73617";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73616";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73615";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73620";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73406";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73519";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73518";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73619";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73618";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73614";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73613";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"73008";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"73131";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"73014";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"70734";"2004";"PET";"S/Partido"
"3399";"Demóstenes Torres";"73145";"2005";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"45393";"2000";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"72983";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"70203";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"69728";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"70123";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"72941";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72687";"2005";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"72590";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"72770";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"48425";"2001";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"49962";"2002";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"66810";"2004";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"66931";"2004";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"69815";"2004";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"69178";"2004";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"58114";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"58209";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"47733";"2001";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"547";"1997";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"41262";"1999";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"43755";"2000";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"43870";"2000";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"44363";"2000";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"45122";"2000";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"59309";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"45804";"2000";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"46556";"2001";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"59310";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"47207";"2001";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"59311";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"47734";"2001";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"72245";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72247";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72168";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"71410";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72185";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"71498";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72240";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72231";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"72238";"2005";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"71943";"2005";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"72426";"2005";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"63526";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"67359";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"66909";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"61086";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"71760";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"72095";"2005";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"59173";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"46557";"2001";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"544";"1996";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"43767";"2000";"AVS";"S/Partido"
"3399";"Demóstenes Torres";"71175";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"71216";"2004";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"52987";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"70201";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"71426";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"71741";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"71431";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"71146";"2004";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"70335";"2004";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"67150";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"70878";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"70823";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"70843";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"69040";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"64382";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"70206";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"70126";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"69986";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"1225";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"69731";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67421";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"67628";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"1310";"1996";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"832";"1999";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"69721";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"69835";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"69461";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"69566";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67053";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"68978";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"68735";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"67122";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"66850";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67120";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"66395";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"66061";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"69560";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"68655";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"69559";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"69558";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"68666";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"68653";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"65895";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"66118";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57765";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67712";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"57826";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"66681";"2004";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"68210";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"68122";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67711";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"68064";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"68045";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"67723";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67716";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67715";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67713";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"68376";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"67691";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"68213";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67815";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"67841";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"68219";"2004";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"67984";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"67428";"2004";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"48553";"2001";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"67161";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67560";"2004";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"67654";"2004";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"58739";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67439";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65389";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"50515";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"66592";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"50391";"2002";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"66679";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"46732";"2001";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"837";"1999";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"64290";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"67228";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"67224";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"67559";"2004";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"65650";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"66711";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"64974";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"66792";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"67144";"2004";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"65889";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"66053";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"66041";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65052";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"66120";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"66268";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"66469";"2004";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"65849";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65842";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65831";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65908";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65897";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65775";"2004";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"65757";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65596";"2004";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56700";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"65276";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"65631";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"66119";"2004";"RQS";"S/Partido"
"3399";"Demóstenes Torres";"66276";"2004";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"64083";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"41480";"1999";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"64292";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57111";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"79768";"1996";"ECD";"S/Partido"
"3399";"Demóstenes Torres";"64288";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"64287";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"62323";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"59775";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"64832";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"53558";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"62106";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"63701";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"63602";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"63668";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"62043";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"64097";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"63038";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"63416";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"56865";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"63389";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"47601";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"52987";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49987";"2002";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"48576";"2001";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"63526";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"61743";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"62984";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"62107";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"61351";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"62046";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"55636";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"46496";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"62247";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"58706";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"62985";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"61856";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"61716";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"61618";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"61074";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"61136";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"60958";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"61012";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"60997";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"60966";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"60965";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"60967";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"50515";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56761";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"60050";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"55776";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59766";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"60604";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59573";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59063";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59607";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59565";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59566";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59177";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"60770";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"60367";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"47914";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"40263";"1999";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"60108";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49602";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"1421";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59188";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"43758";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"48310";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"44509";"2000";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"60042";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"59857";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"59931";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57602";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"50109";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"58270";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"53102";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59772";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"57661";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57894";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"58297";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57435";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57890";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"58503";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"59197";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"58244";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"58074";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57415";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"58262";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57531";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"54851";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"57892";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"40395";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"1310";"1996";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"58164";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"57825";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"44171";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"41961";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"41575";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"40377";"1999";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"57940";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"49924";"2002";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"57601";"2003";"OFS";"S/Partido"
"3399";"Demóstenes Torres";"56670";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57427";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56533";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"41967";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"55681";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"55520";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"57416";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"51690";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"57028";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"45587";"2000";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"50106";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"44248";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"43318";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56761";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"49460";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56749";"2003";"PEC";"S/Partido"
"3399";"Demóstenes Torres";"56274";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56497";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"43059";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"43169";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56598";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"55356";"2003";"PRS";"S/Partido"
"3399";"Demóstenes Torres";"56067";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"56534";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"56280";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"41591";"1999";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"51688";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"53257";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"50469";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"50833";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"45134";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"55778";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"55476";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"54743";"2003";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"55622";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"55519";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"55465";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"55517";"2003";"PDS";"S/Partido"
"3399";"Demóstenes Torres";"55584";"2003";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"48491";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"1106";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"1112";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"1199";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49996";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49641";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49643";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49867";"2002";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"40239";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"48266";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"47915";"2001";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"44780";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"43643";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"42617";"1999";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"45757";"2000";"PLS";"S/Partido"
"3399";"Demóstenes Torres";"49924";"2002";"PLC";"S/Partido"
"3399";"Demóstenes Torres";"1507";"1999";"PLS";"S/Partido"
